author,comment,belong_likes_count,time,belong_create_time,link,is_long,motion,is_positive
knelsonvsi,"Show HN: I made a body-interactive music app https://t.co/eEBOYhofXd 
2
I made this iPhone app called ""Affine Tuning"" which is a collection of body-interactive musical pieces:
https://t.co/4AoCp46kiO
It uses body tracking (Motion Capture from RealityKit) to shape dynamic compo…",0,2022-05-14 20:23:35+00:00,2022-05-14 20:23:35+00:00,https://twitter.com/knelsonvsi/status/1525572552969568258,1,Sad,0
iam_Vibeskiller,"Don't be proud because you're using an iPhone or you own an iPhone, it only brightens your pictures not your future.
....Calm down...",0,2022-05-14 20:23:27+00:00,2022-05-14 20:23:27+00:00,https://twitter.com/iam_Vibeskiller/status/1525572521793409028,1,Happy,1
MaryGil59127040,"@KAErdmann @WatsonLadd Young workers feel intitled to everything free. They don't know how to live on what they make. How many have an iPhone 13, missed a loan payment. They pay for the fun things and want taxpayers to pay for their needs. Needs food, water, clothes, roof (car) over your head.",0,2022-05-14 20:23:27+00:00,2022-05-14 20:23:27+00:00,https://twitter.com/MaryGil59127040/status/1525572520023318529,1,Sad,0
AppleSupport,"@ursanrioshawty Hey there. We want you to be able to rely on your iPhone and are here to take a look. Are any certain apps freezing or when do you notice this? Does restarting help, even temporarily? Let us know in DM. https://t.co/GDrqU22YpT",0,2022-05-14 20:23:26+00:00,2022-05-14 20:23:26+00:00,https://twitter.com/AppleSupport/status/1525572518454640643,1,Surprise,1
ThanhNg17177904,Original Unlocked Apple Iphone Xs Max 4g Lte Mobile Phone Used 6.5'' 4gb Ram 64gb/256gb Rom Ios Smartphone Full Screen Cellphone – Mobile Phones – AliExpress https://t.co/S0hZVZdDDk https://t.co/BfGov1dMvI,0,2022-05-14 20:23:23+00:00,2022-05-14 20:23:23+00:00,https://twitter.com/ThanhNg17177904/status/1525572504684830727,1,Happy,1
TechTrendsDeals,iPhone 13 Pro Max Alpine Green #iphone #iphone13 #pro #promax #2022 #tech #tiktech #instatech #instatechnology #green https://t.co/IRcejj3d32,0,2022-05-14 20:23:02+00:00,2022-05-14 20:23:02+00:00,https://twitter.com/TechTrendsDeals/status/1525572417300549633,1,Happy,1
jackyan,"@ktp3 I think it might be the Iphone. The senderʼs husband just re-sent it and it was fine. Still really strange, hadnʼt come across this before!",1,2022-05-14 20:22:46+00:00,2022-05-14 20:22:46+00:00,https://twitter.com/jackyan/status/1525572348241317888,1,Surprise,1
KrisHiller,"@SpotterBrett @RaceWeather Dump the iPhone and switch to Samsung, you won't ever look back",0,2022-05-14 20:22:21+00:00,2022-05-14 20:22:21+00:00,https://twitter.com/KrisHiller/status/1525572242763030528,1,Surprise,1
Disrupt10172481,"@BluePatriotGuy @ACTBrigitte You should thank Elon Musk, not him, for making EVs competitive, just like Apple did with hand held computers (aka the IPhone).",1,2022-05-14 20:22:20+00:00,2022-05-14 20:22:20+00:00,https://twitter.com/Disrupt10172481/status/1525572241626472448,1,Sad,0
Simon_burr,"Bit of advice from my Twitter friends, I am in the process of recording my first podcast. I will be recording some interviews at the  UK Vape Expo in Birmingham using my iPhone, yes I decided that is the best tool for the job. But can anyone recommend a sound muffler? TIA",0,2022-05-14 20:22:12+00:00,2022-05-14 20:22:12+00:00,https://twitter.com/Simon_burr/status/1525572205786157058,1,Surprise,1
FatherGhanja,@leaveituptoT Lolz im not that be these crazy lil kids thinking if u dont have iphone u poor 😭😭,0,2022-05-14 20:22:07+00:00,2022-05-14 20:22:07+00:00,https://twitter.com/FatherGhanja/status/1525572187456884736,1,Happy,1
elgordo99,@jeff_canada1 @TSNSteve Jus took a picture of the shirt with my iPhone and used the Photos watchface on my Apple Watch.,2,2022-05-14 20:22:04+00:00,2022-05-14 20:22:04+00:00,https://twitter.com/elgordo99/status/1525572175146766337,1,Surprise,1
hesheshopping,"iPhone 12 13 Fast Charger, [Apple MFi Certified] USB C Wall Charger Fast Charging 20W PD Adapter Block Type-C to Lightning Cable Cord for #iPhone 13 12 Pro Max Mini 11 Xs XR X 8 Plus SE 2022 and More https://t.co/VOj4opmI7y via @amazon 

#electronics #technology #tech",0,2022-05-14 20:22:00+00:00,2022-05-14 20:22:00+00:00,https://twitter.com/hesheshopping/status/1525572155840335880,1,Happy,1
Louisgaycarrott,"@alecbossanova HE NOW BELIEVES IN AN IPHONE CONSPIRACY ABOUT TWO ""STRAIGHT BRO DUDE PALS"" ACTUALLY BEING GAY AND BEING MARRIED WITHOUT EVEN KNOWING IT SKSJWJJDJWN",2,2022-05-14 20:21:54+00:00,2022-05-14 20:21:54+00:00,https://twitter.com/Louisgaycarrott/status/1525572131852939266,1,Happy,1
TruvybeR,"Now Playing Subance ft. Uncel Ellis - Back Bend (Remix)
TruVybe Radio  
https://t.co/MsHBDOhbnC
Download the  TruVybe Android App and IPhone App today!! #TruVybeRadio",0,2022-05-14 20:21:39+00:00,2022-05-14 20:21:39+00:00,https://twitter.com/TruvybeR/status/1525572068812677121,1,Fear,0
kieranjoyc,"#apple Orders 3-4 Million OLED, 20 Million LCD iPhone Displays From LG: Report. #science https://t.co/b3MZIqiNAd https://t.co/awEoTTJVA0",2,2022-05-14 20:21:28+00:00,2022-05-14 20:21:28+00:00,https://twitter.com/kieranjoyc/status/1525572022583148544,1,Happy,1
PeppeTheFrog89,Bro made the vid using an IPhone 😭😭😭 A Legend for https://t.co/xe0oYdS9ON,11,2022-05-14 20:21:25+00:00,2022-05-14 20:21:25+00:00,https://twitter.com/PeppeTheFrog89/status/1525572007605293062,1,Sad,0
Pilot_Kayer,"@DevMoroh iPhone
That’s how one really codes!",0,2022-05-14 20:21:05+00:00,2022-05-14 20:21:05+00:00,https://twitter.com/Pilot_Kayer/status/1525571925078163463,1,Surprise,1
bcxmy,@DomOnSticks Twitter for iPhone,6,2022-05-14 20:21:05+00:00,2022-05-14 20:21:05+00:00,https://twitter.com/bcxmy/status/1525571924994183169,1,Sad,0
0914SUNG,i think for my ipad at least i'll do smth with browns like 🕯🧸🍨🪐 since brown is my favorite color and it'd match my ipad case :D i still gotta choose smth for my iphone though ...,0,2022-05-14 20:21:04+00:00,2022-05-14 20:21:04+00:00,https://twitter.com/0914SUNG/status/1525571922909708288,1,Sad,0
LilryanMPR,My Brudda in prison talkin on a iPhone,0,2022-05-14 20:21:02+00:00,2022-05-14 20:21:02+00:00,https://twitter.com/LilryanMPR/status/1525571912361029639,1,Happy,1
jozia_sr,@DukeRight @brattastic99 I wouldn't buy an iPhone if it were brand new and cost $20.,1,2022-05-14 20:20:57+00:00,2022-05-14 20:20:57+00:00,https://twitter.com/jozia_sr/status/1525571891737595905,1,Surprise,1
encirclingvoid,"@by3art @thedayofhugs iPhone lmao, but I’m trying to shop an actual camera",2,2022-05-14 20:20:44+00:00,2022-05-14 20:20:44+00:00,https://twitter.com/encirclingvoid/status/1525571835542261762,1,Happy,1
fakeTakeDump,BLANCHOT CROOKED HILLARY LASH PAINO POOCOIN PHOTOSHOPPED IPHONE FART DATA SCIENCE CLIENT'S ATHLETIC A SUPER POODLE PUPPET SLEEPY JOE BIDEN SEAN DIDDY COMBS ARE FECES COOING DIAMOND BOWL OF FARTED. IMMEDIACY SPITTLE HIDDEN INFECTION SMURF THEME REREMOUSE AND HE FARTED!,0,2022-05-14 20:20:39+00:00,2022-05-14 20:20:39+00:00,https://twitter.com/fakeTakeDump/status/1525571816319688705,1,Angry,0
SIOB4N,iphone sucks i keep accidentally taking screenshots,1,2022-05-14 20:20:20+00:00,2022-05-14 20:20:20+00:00,https://twitter.com/SIOB4N/status/1525571738196660224,1,Surprise,1
VideoMasterApp,"Via @sihorrock - Shot on iPhone. Directed by Oscar-Nominated Theodore Melfi (Hidden Figures, St Vincent). The cinematography is by the same guy who did Joker.  https://t.co/bzypLPY0vD via @momofilmfest https://t.co/XJG5e0Sgjk",0,2022-05-14 20:20:20+00:00,2022-05-14 20:20:20+00:00,https://twitter.com/VideoMasterApp/status/1525571736909058048,1,Angry,0
CMDR_Valkyrie,"@JosepineFluff i think apple released a green iPhone 13 and the S22 comes in green too,,,",2,2022-05-14 20:20:13+00:00,2022-05-14 20:20:13+00:00,https://twitter.com/CMDR_Valkyrie/status/1525571709373497346,1,Surprise,1
uelanda_m,"Top Five Most-Visited Parks in America in 2021

From The Weather Channel iPhone App https://t.co/O5QN3634xV https://t.co/dwVUxkxYjS",1,2022-05-14 20:20:07+00:00,2022-05-14 20:20:07+00:00,https://twitter.com/uelanda_m/status/1525571684375445504,1,Happy,1
1shahdhassan,My iPhone’s ass is on fire,2,2022-05-14 20:20:06+00:00,2022-05-14 20:20:06+00:00,https://twitter.com/1shahdhassan/status/1525571680126521345,1,Happy,1
RachAlexander81,"Omg lmao love #SeniorYear on Netflix. This line “your survived 20 years without solid food, you can go one weekend without iPhone.” Lol got use that on my teen kids",1,2022-05-14 20:19:58+00:00,2022-05-14 20:19:58+00:00,https://twitter.com/RachAlexander81/status/1525571643741020160,1,Happy,1
MajorLeePsycho,I’m going to a steakhouse here in Germany tomorrow. Alone and ordering this biggest steak on the governments dime. Then I’m going to hit up a castle and get some film footage with my iPhone.,1,2022-05-14 20:19:52+00:00,2022-05-14 20:19:52+00:00,https://twitter.com/MajorLeePsycho/status/1525571619837575169,1,Fear,0
faith_gabi5,"Why do people pay so much for an iPhone? Simple,  they  want  to  snap  with it in a mirror  and show that they own  an iPhone.

 Why do people  buy Lamborghinis? Recognition, Show off. Humans want to have  what others don't have.",0,2022-05-14 20:19:50+00:00,2022-05-14 20:19:50+00:00,https://twitter.com/faith_gabi5/status/1525571613042802688,1,Surprise,1
JasmineArtpop,hauslabs for iPhone Again guys,0,2022-05-14 20:19:40+00:00,2022-05-14 20:19:40+00:00,https://twitter.com/JasmineArtpop/status/1525571569862356992,1,Happy,1
JDawgNonya,@brattastic99 I have a Droid and would never buy an iPhone!,0,2022-05-14 20:19:25+00:00,2022-05-14 20:19:25+00:00,https://twitter.com/JDawgNonya/status/1525571504762761216,1,Fear,0
French_CumFort,You can use the Bessie emote on ur iPhone in iMessage apparently. Had no fukn idea and woke up to this. https://t.co/ihMjyGEITC,1,2022-05-14 20:19:15+00:00,2022-05-14 20:19:15+00:00,https://twitter.com/French_CumFort/status/1525571464832765952,1,Happy,1
NKEMPIRETV1,"Sadio Mane, a Senegalese soccer star. earns approximately $10.2 million annually, has given the world a rude awakening after some fans spotted him carrying a cracked iPhone. His #response is #legendary: https://t.co/268H32zEaD",2,2022-05-14 20:19:14+00:00,2022-05-14 20:19:14+00:00,https://twitter.com/NKEMPIRETV1/status/1525571459699118081,1,Sad,0
A55J4CK50N,Actually I got an iPhone 7 I’m gonna start playing Yakuza.,0,2022-05-14 20:19:11+00:00,2022-05-14 20:19:11+00:00,https://twitter.com/A55J4CK50N/status/1525571445711159301,1,Surprise,1
kikky_techgeeky,"~ IPhone 13 pro max gold 🥰
Can’t wait to test out that macro lens! 

#apple #iphone #iPhone13ProMax #iphonegold https://t.co/vfZsJDjmDn",0,2022-05-14 20:19:03+00:00,2022-05-14 20:19:03+00:00,https://twitter.com/kikky_techgeeky/status/1525571413876387841,1,Surprise,1
ashleyigues,@goobergirl Starbux yoga pants sun dress white claw Hyde iphone,4,2022-05-14 20:19:00+00:00,2022-05-14 20:19:00+00:00,https://twitter.com/ashleyigues/status/1525571402455298048,1,Fear,0
Mombatax,Which one is android and which one is iPhone here? https://t.co/JDV6v28SLm,0,2022-05-14 20:18:49+00:00,2022-05-14 20:18:49+00:00,https://twitter.com/Mombatax/status/1525571354568716288,1,Happy,1
needyriy,twitter for iphone hmm https://t.co/qsb5aI1B1T https://t.co/SC1oN0Ak7l,11,2022-05-14 20:18:39+00:00,2022-05-14 20:18:39+00:00,https://twitter.com/needyriy/status/1525571313770831873,1,Sad,0
DosaPerfect,@adamlutta Iphone,0,2022-05-14 20:18:26+00:00,2022-05-14 20:18:26+00:00,https://twitter.com/DosaPerfect/status/1525571257722449920,0,Happy,1
stillfang,why does every vlogger have an iphone xr,1,2022-05-14 20:18:24+00:00,2022-05-14 20:18:24+00:00,https://twitter.com/stillfang/status/1525571252001325056,1,Happy,1
AndreiDeev1,"@LynAldenContact It is very difficult and expensive to clone iPhone. It involves chip design and manufacturing, and software stack development. It is very easy to clone Bitcoin: copy the source code, make minor changes and launch a parallel blockchain. You can call it Bitcoin2. Then, clone again.",0,2022-05-14 20:18:18+00:00,2022-05-14 20:18:18+00:00,https://twitter.com/AndreiDeev1/status/1525571223622602752,1,Sad,0
TruvybeR,"Now Playing Blaxx - Leh Go  (Soca Future Riddim)
TruVybe Radio  
https://t.co/MsHBDOhbnC
Download the  TruVybe Android App and IPhone App today!! #TruVybeRadio",0,2022-05-14 20:18:16+00:00,2022-05-14 20:18:16+00:00,https://twitter.com/TruvybeR/status/1525571217750642688,1,Fear,0
Sol_Badguy2,you've got no iphone,0,2022-05-14 20:18:12+00:00,2022-05-14 20:18:12+00:00,https://twitter.com/Sol_Badguy2/status/1525571198439985152,1,Happy,1
Enjay_Lee,"I'm throwing it back to when he first used the iPhone 13 Pro max... the way he struggled to unmute a live on IG 🤭😅 #WeekendVibesWithLibo
#LiboSundaze
FUN LIBO MOMENTS https://t.co/W4RLVXwPWu",34,2022-05-14 20:18:10+00:00,2022-05-14 20:18:10+00:00,https://twitter.com/Enjay_Lee/status/1525571189820821505,1,Happy,1
leaveituptoT,@FatherGhanja Don’t do too much on our iPhone🤣🤣 people make that such a big deal,0,2022-05-14 20:18:02+00:00,2022-05-14 20:18:02+00:00,https://twitter.com/leaveituptoT/status/1525571160053882884,1,Sad,0
Moto760,"Did you know #Siri can flip a coin? 

Ask Siri on #iPhone, #AppleWatch, #HomePod or #HomePodMini to flip a coin and Siri will give you heads or tails.  👍🏻👍🏻👍🏻 https://t.co/MVcJELBPPH",5,2022-05-14 20:17:59+00:00,2022-05-14 20:17:59+00:00,https://twitter.com/Moto760/status/1525571144295882753,1,Fear,0
joker0000000077,@rhuziee @symply_peace2 At least 570k wey I get the iPhone go still feed you for 4 good semester and that 2 year 😂 better by far 🎯🎯,0,2022-05-14 20:17:54+00:00,2022-05-14 20:17:54+00:00,https://twitter.com/joker0000000077/status/1525571126516232193,1,Happy,1
sobylife,@andy8052 @ledgerstatus surprised ledger owns an iphone tbh 🫡,18,2022-05-14 20:17:45+00:00,2022-05-14 20:17:45+00:00,https://twitter.com/sobylife/status/1525571088440238088,1,Surprise,1
ALBRIGHT_XRP,@CDemanincor Sucks Lcx dosent have iPhone app,1,2022-05-14 20:17:43+00:00,2022-05-14 20:17:43+00:00,https://twitter.com/ALBRIGHT_XRP/status/1525571079686615040,1,Happy,1
AlstShannon,Imma buy you a dictionary. I know your iphone has spell check man. https://t.co/bMS3xbO4pT,0,2022-05-14 20:17:28+00:00,2022-05-14 20:17:28+00:00,https://twitter.com/AlstShannon/status/1525571016994463745,1,Happy,1
eternalxanxiety,"Can we normalize not using mental health as a joke?!! Aw they don’t have the pink Iphone, I’m depressed. NO. I cannot stress enough how offensive this is. Mental health is extremely important and not enough people take it serious as is. We don’t need you joking about it! 😤",1,2022-05-14 20:17:28+00:00,2022-05-14 20:17:28+00:00,https://twitter.com/eternalxanxiety/status/1525571015048323073,1,Happy,1
478_KennyG,"Playing Mario kart on the iPhone is so weird lol 
https://t.co/A9ZFfJfyGF https://t.co/vHgRc6AaNI",0,2022-05-14 20:17:24+00:00,2022-05-14 20:17:24+00:00,https://twitter.com/478_KennyG/status/1525570998585769988,1,Fear,0
jasonridgeway2,Earn a free ipad iphone or some extra cash to get started go to https://t.co/6zm1aDJC1b,0,2022-05-14 20:17:20+00:00,2022-05-14 20:17:20+00:00,https://twitter.com/jasonridgeway2/status/1525570983523926018,1,Happy,1
PietdeV49871439,"Imagine having a Motorola DynaTAC, and then an iPhone comes around. And you still stick with the Moto because it was the first around.

That's ""Bitcoin vs XRP""

Bitcoin maxis. Big talks, nothing to show for it. Lightning network is a bust so far and I don't see a fix yet. https://t.co/fxc3FREa2R",1,2022-05-14 20:16:59+00:00,2022-05-14 20:16:59+00:00,https://twitter.com/PietdeV49871439/status/1525570893774262272,1,Surprise,1
Aljilani__,@abusulayman Samsung has amazing pictures compared to iPhone. iPhone has better quality and durability in the long run.,0,2022-05-14 20:16:42+00:00,2022-05-14 20:16:42+00:00,https://twitter.com/Aljilani__/status/1525570824161398790,1,Surprise,1
TodayBangalore,iPhone 15 Tipped to Replace Lightning Connector With USB Type-C Port https://t.co/DkndaHltin,0,2022-05-14 20:16:41+00:00,2022-05-14 20:16:41+00:00,https://twitter.com/TodayBangalore/status/1525570817618329600,1,Sad,0
olarokseb,@thatdammygirlie I don’t like an iPhone ..I prefer android and the werey borrows people iPhone to take pictures 😂😂,0,2022-05-14 20:16:41+00:00,2022-05-14 20:16:41+00:00,https://twitter.com/olarokseb/status/1525570816502599681,1,Happy,1
_deraszn_,@AustinAnadu get an iPhone,0,2022-05-14 20:16:33+00:00,2022-05-14 20:16:33+00:00,https://twitter.com/_deraszn_/status/1525570786563588099,1,Happy,1
posobin,@ctbeiser What is a str*pe press book if not perfection? How can I dare not protect my iphone with a 2mm thick rubberized case and an extra sheet of glass?,0,2022-05-14 20:16:12+00:00,2022-05-14 20:16:12+00:00,https://twitter.com/posobin/status/1525570697824768003,1,Fear,0
MrLanceDrake,"@SadHillDevan If not sped up, watching a shot on your iPhone vs a theater is a very different experience. You’re INSIDE this shot when you watch it on the big screen. Life isn’t perfect - why should movies be? The only cinema that will survive is a human flawed one.",1,2022-05-14 20:15:50+00:00,2022-05-14 20:15:50+00:00,https://twitter.com/MrLanceDrake/status/1525570604040015872,1,Surprise,1
Eyemanit,Must of had a Biden iPhone https://t.co/JhnGQu4SSz,1,2022-05-14 20:15:48+00:00,2022-05-14 20:15:48+00:00,https://twitter.com/Eyemanit/status/1525570596993736704,1,Happy,1
Lightning44N1,"F1TV subscribers, how do I get rid of the crappy Iphone X white line at the bottom of the screen while watching the races?
This only happens on F1TV",2,2022-05-14 20:15:48+00:00,2022-05-14 20:15:48+00:00,https://twitter.com/Lightning44N1/status/1525570595638870023,1,Fear,0
cathef,"@Sandy_GKB My iphone flashes every time I get a text, email or call. I set it up that way.",1,2022-05-14 20:15:44+00:00,2022-05-14 20:15:44+00:00,https://twitter.com/cathef/status/1525570580149420035,1,Fear,0
1400glock,iPhone Need A 2% Warning 😂 The 10% One Dont Scare Me Enough To Get The Charger,5,2022-05-14 20:15:35+00:00,2022-05-14 20:15:35+00:00,https://twitter.com/1400glock/status/1525570541096247298,1,Fear,0
ArinaitweAmon17,Never trust anyone in Uganda. Even  the Tecno manager  and the workers use iPhone...🤔🤔,12,2022-05-14 20:15:03+00:00,2022-05-14 20:15:03+00:00,https://twitter.com/ArinaitweAmon17/status/1525570408598020097,1,Fear,0
c____hoo,Pen upgrade iphone 🥲,0,2022-05-14 20:14:58+00:00,2022-05-14 20:14:58+00:00,https://twitter.com/c____hoo/status/1525570387412938752,1,Happy,1
PhunQuiz,"Bits and Pieces:

People with implanted defibrillators or pacemakers should avoid the iPhone 12 and wearable tech products like the Fitbit and Apple Watch that use magnetic chargers. The magnets in them may interfere with implanted cardiac devices. Credit @HarvardHealth https://t.co/lWp7zj9J8p",4,2022-05-14 20:14:57+00:00,2022-05-14 20:14:57+00:00,https://twitter.com/PhunQuiz/status/1525570381729480704,1,Fear,0
JRayV20,"@ima_yumenonaka I BEG you make an Iphone 13 Pro version of this, I NEED this as my wallpaper.",1,2022-05-14 20:14:55+00:00,2022-05-14 20:14:55+00:00,https://twitter.com/JRayV20/status/1525570372606824451,1,Sad,0
LunaDook,"@zukthe2nd android is for power users

iphone is for zuk",0,2022-05-14 20:14:54+00:00,2022-05-14 20:14:54+00:00,https://twitter.com/LunaDook/status/1525570367837945863,1,Angry,0
ShmilyArizona58,@brattastic99 You have to have an iphone.  Last time I looked they were still working on an android app.,0,2022-05-14 20:14:43+00:00,2022-05-14 20:14:43+00:00,https://twitter.com/ShmilyArizona58/status/1525570323688456192,1,Fear,0
TMutapayi,@MicalShuku iPhone 13,0,2022-05-14 20:14:31+00:00,2022-05-14 20:14:31+00:00,https://twitter.com/TMutapayi/status/1525570273268965382,1,Happy,1
tumelomohotji,"We iPhone users will send y’all your weekend pictures when we get time, leskar jaga please",150,2022-05-14 20:14:11+00:00,2022-05-14 20:14:11+00:00,https://twitter.com/tumelomohotji/status/1525570188166455296,1,Sad,0
_sleepexpert_,Lol @ iPhone users https://t.co/rdHndjgjV4,3,2022-05-14 20:14:01+00:00,2022-05-14 20:14:01+00:00,https://twitter.com/_sleepexpert_/status/1525570145871138816,1,Happy,1
NEWSARO24x7,iPhone Models With USB Type-C Port Reportedly in Testing https://t.co/xD2xSeCKQb,0,2022-05-14 20:13:58+00:00,2022-05-14 20:13:58+00:00,https://twitter.com/NEWSARO24x7/status/1525570135771303940,1,Fear,0
LW2789,Where will I get an iPhone charger clydebank?,0,2022-05-14 20:13:54+00:00,2022-05-14 20:13:54+00:00,https://twitter.com/LW2789/status/1525570117874106368,1,Happy,1
ronsussman,"My mother: “ I read apple is discontinuing the iPhone. Does my phone still work?”
Me: they are just changing the power port.”
My mother: does my phone still work?”
Me: “what are you calling me on?”  My mother: “my iPhone”. #facepalm",2,2022-05-14 20:13:42+00:00,2022-05-14 20:13:42+00:00,https://twitter.com/ronsussman/status/1525570066300825600,1,Fear,0
h8hong,@mermeIadas how did we get from wooyoung and his iphone 5 to atomisation,0,2022-05-14 20:13:29+00:00,2022-05-14 20:13:29+00:00,https://twitter.com/h8hong/status/1525570011472900097,1,Happy,1
natas129,@SunsetDre @C_A_L_A_N @LuisPerez621 @Walf36268424 @Eric02881799 @notrealpain @elonmusk Instead of waisting money on an iphone maybe you should buy a cheaper alternative and keep the cheaper alternative untill it no longer works. Give the money you saved to the poor... Do your part.,0,2022-05-14 20:13:28+00:00,2022-05-14 20:13:28+00:00,https://twitter.com/natas129/status/1525570007568109569,1,Fear,0
LifeDaiiry,Can anyone pls tell me how to save high quality images? I can only save them on my computer but not my iPhone for some reason. Thx!!,1,2022-05-14 20:13:26+00:00,2022-05-14 20:13:26+00:00,https://twitter.com/LifeDaiiry/status/1525570000530161665,1,Sad,0
dynamicportrai1,An abandoned dynamic portrait of #iPhone user #liquidart https://t.co/pNlBLl1U3a,0,2022-05-14 20:13:19+00:00,2022-05-14 20:13:19+00:00,https://twitter.com/dynamicportrai1/status/1525569969806659585,1,Fear,0
901Storms,@dy_nasty7 Oh hey look a new iPhone background,0,2022-05-14 20:13:19+00:00,2022-05-14 20:13:19+00:00,https://twitter.com/901Storms/status/1525569969219575809,1,Surprise,1
TruvybeR,"Now Playing EMPRESS the Trini-RIcan - EMPRESS1
TruVybe Radio  
https://t.co/MsHBDOhbnC
Download the  TruVybe Android App and IPhone App today!! #TruVybeRadio",0,2022-05-14 20:13:14+00:00,2022-05-14 20:13:14+00:00,https://twitter.com/TruvybeR/status/1525569951192457217,1,Fear,0
Kqxiip,@Gjatzo buy a iPhone random y7 lose plat game,0,2022-05-14 20:13:01+00:00,2022-05-14 20:13:01+00:00,https://twitter.com/Kqxiip/status/1525569894917488643,1,Sad,0
Abdulla32869676,@DiorWgmi I just need 199 for new iPhone,0,2022-05-14 20:12:54+00:00,2022-05-14 20:12:54+00:00,https://twitter.com/Abdulla32869676/status/1525569865427427328,1,Happy,1
AlexStankie,"@AudraMorales @moment What problem are you running into here? The lens does work with all iPhone models. Only limitation is over tele over tele or tele over ultra wide, but that has always been a limitation.",0,2022-05-14 20:12:46+00:00,2022-05-14 20:12:46+00:00,https://twitter.com/AlexStankie/status/1525569832225148931,1,Fear,0
BlaqKvnq,"If I survive this night….I’d tell you all how the @NGPoliceForce that is supposed to be protecting its citizens Tried to kill me simply because I own an iPhone and a laptop.

Y’all just pray for me I’m in so much pains🙏",80,2022-05-14 20:12:28+00:00,2022-05-14 20:12:28+00:00,https://twitter.com/BlaqKvnq/status/1525569758497759239,1,Fear,0
ManuelV19073931,@MartaGomez1985 Twitter For iPhone,3,2022-05-14 20:12:26+00:00,2022-05-14 20:12:26+00:00,https://twitter.com/ManuelV19073931/status/1525569749517746184,1,Sad,0
cafeapatame,What Is the Best Free VPN for Your iPhone and iPad? https://t.co/qFuXokLtKC,0,2022-05-14 20:12:21+00:00,2022-05-14 20:12:21+00:00,https://twitter.com/cafeapatame/status/1525569728189702144,1,Happy,1
SC0UTT1D3S,me and latte constantly having our videos send as mov files and then calling yester over like a child calling their parent about why theres an offer for free iphone,3,2022-05-14 20:12:16+00:00,2022-05-14 20:12:16+00:00,https://twitter.com/SC0UTT1D3S/status/1525569708577234946,1,Fear,0
Olu_ofwarri,@nano Pls how do I get nano blockchain for my iPhone,0,2022-05-14 20:11:56+00:00,2022-05-14 20:11:56+00:00,https://twitter.com/Olu_ofwarri/status/1525569624762351616,1,Happy,1
rhuziee,@joker0000000077 @symply_peace2 Mr footballer//joker//omogbo.. it's like it's only this iphone that's the only good thing going on in your life. I understand and sympathize with you. Greater wins brother ❤️,1,2022-05-14 20:11:54+00:00,2022-05-14 20:11:54+00:00,https://twitter.com/rhuziee/status/1525569612938719232,1,Surprise,1
jameshamilton,Any “just make your own stuff!” conversation should acknowledge that you can’t just shoot a movie with an iPhone if you have minimal other resources.,5,2022-05-14 20:11:51+00:00,2022-05-14 20:11:51+00:00,https://twitter.com/jameshamilton/status/1525569602016595968,1,Angry,0
sircumference1,"@politico_i @SusanEacock Don’t forget the Tattoos, Netflix, Sky and the latest iPhone.",2,2022-05-14 20:11:48+00:00,2022-05-14 20:11:48+00:00,https://twitter.com/sircumference1/status/1525569590994030601,1,Angry,0
Whereisabdull,@defineAtiq @Hangmvn_ Baba will me iPhone 11,0,2022-05-14 20:11:42+00:00,2022-05-14 20:11:42+00:00,https://twitter.com/Whereisabdull/status/1525569564305674240,1,Happy,1
gauravchandr,People have more confidence in their iPhone rather than their face while clicking mirror selfies.,9,2022-05-14 20:11:36+00:00,2022-05-14 20:11:36+00:00,https://twitter.com/gauravchandr/status/1525569540528439297,1,Fear,0
garry_keller,"@TerryGlavin On the road, @baird used to have to make do with me and a quick snap with an iPhone 5 lol",3,2022-05-14 20:11:36+00:00,2022-05-14 20:11:36+00:00,https://twitter.com/garry_keller/status/1525569539207008256,1,Angry,0
AustinAnadu,iPhone geng dey opress https://t.co/QctnmFT6W2,0,2022-05-14 20:11:22+00:00,2022-05-14 20:11:22+00:00,https://twitter.com/AustinAnadu/status/1525569479211720704,1,Happy,1
milkeee_love,@_fairyxiu @hejbbypcy @AstrielleH iphone here too https://t.co/OSm3mZ40HF,0,2022-05-14 20:11:19+00:00,2022-05-14 20:11:19+00:00,https://twitter.com/milkeee_love/status/1525569467538886661,1,Happy,1
zach_beaman,"@BuffaSole @J23app Aka ""unresellable"" which these are",0,2022-05-14 20:11:17+00:00,2022-05-14 20:11:17+00:00,https://twitter.com/zach_beaman/status/1525569457782870022,1,Happy,1
ec147c,@DanLKennedy1 @Johnny_Joey True but who is using a camera with flash these days? Snapping a pic with ur iPhone hurts nobody,0,2022-05-14 20:11:04+00:00,2022-05-14 20:11:04+00:00,https://twitter.com/ec147c/status/1525569405614055424,1,Happy,1
j30nggvk,"@yeodoIIy @teterolI i‘m not sure but i THINK you need an ipad for that, there‘s an iphone version called procreate pocket though! also it costs 10$ i think and it‘s mainly a drawing app fyi!",0,2022-05-14 20:10:50+00:00,2022-05-14 20:10:50+00:00,https://twitter.com/j30nggvk/status/1525569345761460225,1,Surprise,1
